timestamp,open,high,low,close,volume,price,count
2023-08-25 00:45:00,26145.15,26145.16,26145.15,26145.16,1.1967700000000001,26145.153666869992,179
2023-08-25 00:46:00,26145.16,26145.16,26138.73,26138.74,6.675889999999999,26142.826157635907,244
2023-08-25 00:47:00,26138.73,26138.74,26133.42,26133.43,14.40246,26134.565918940232,224
2023-08-25 00:48:00,26133.42,26143.96,26133.42,26143.72,18.725369999999995,26139.985690637895,336
2023-08-25 00:49:00,26143.73,26149.99,26143.72,26149.98,6.435300000000002,26146.64408287103,268
2023-08-25 00:50:00,26149.99,26159.92,26149.98,26159.92,7.342980000000001,26155.501606255224,289
2023-08-25 00:51:00,26159.91,26159.92,26144.66,26144.66,17.719119999999997,26155.445370345707,375
2023-08-25 00:52:00,26144.66,26151.2,26144.66,26151.19,9.72829,26147.26651129849,204
2023-08-25 00:53:00,26151.2,26151.2,26146.59,26146.6,4.67148,26149.318832789602,236
2023-08-25 00:54:00,26146.6,26146.6,26144.33,26144.34,5.53464,26145.404396419646,245
2023-08-25 00:55:00,26144.34,26144.34,26143.01,26143.01,2.83753,26143.250953223403,218
2023-08-25 00:56:00,26143.02,26143.02,26143.01,26143.01,4.5031300000000005,26143.015434020337,175
2023-08-25 00:57:00,26143.01,26147,26143.01,26147,6.863499999999998,26144.177193093903,203
2023-08-25 00:58:00,26147,26147,26144,26144.01,4.485950000000001,26144.718615900758,220
2023-08-25 00:59:00,26144.01,26144.01,26138.63,26138.63,9.840679999999995,26141.439828426508,241
2023-08-25 01:00:00,26138.64,26138.64,26138.63,26138.64,16.92945999999999,26138.633111971685,211
2023-08-25 01:01:00,26138.63,26138.64,26138.01,26138.01,3.2420400000000007,26138.575312056604,209
2023-08-25 01:02:00,26138.01,26143.26,26138.01,26143.16,10.108970000000001,26140.60566769908,271
2023-08-25 01:03:00,26143.17,26143.17,26143.16,26143.17,6.24923,26143.164433218168,170
2023-08-25 01:04:00,26143.16,26152.83,26143.16,26152.83,26.393140000000002,26148.50018182754,448
2023-08-25 01:05:00,26152.82,26152.83,26148.75,26148.75,10.41706,26152.000823783295,271
2023-08-25 01:06:00,26148.75,26148.76,26148.75,26148.75,7.794440000000001,26148.755924017623,197
2023-08-25 01:07:00,26148.75,26148.76,26148.75,26148.76,10.200949999999999,26148.75099727967,232
2023-08-25 01:08:00,26148.76,26148.76,26144.16,26144.16,19.040480000000002,26148.461518643435,227
2023-08-25 01:09:00,26144.17,26144.17,26144.16,26144.17,7.036950000000001,26144.16448326335,148
2023-08-25 01:10:00,26144.16,26144.17,26134.42,26134.42,9.430139999999996,26140.190166540484,306
2023-08-25 01:11:00,26134.42,26134.43,26130,26130.01,8.00807,26131.287175823883,317
2023-08-25 01:12:00,26130,26130.01,26123.42,26123.42,6.818249999999999,26127.311776628914,245
2023-08-25 01:13:00,26123.42,26123.43,26123.42,26123.43,11.361180000000001,26123.421996253903,141
2023-08-25 01:14:00,26123.42,26123.43,26116,26119.92,11.190839999999998,26119.015150435556,423
2023-08-25 01:15:00,26119.92,26119.93,26091.75,26091.76,42.581199999999995,26103.37461669,769
2023-08-25 01:16:00,26091.76,26103.94,26090.94,26093.68,29.828059999999997,26096.444902933687,549
2023-08-25 01:17:00,26093.67,26105.67,26093.03,26105.66,23.662080000000003,26096.29315227148,305
2023-08-25 01:18:00,26105.66,26110,26094.84,26094.84,22.415899999999997,26104.09917362676,367
2023-08-25 01:19:00,26094.84,26106,26094.84,26106,14.806770000000002,26099.020738587817,358
2023-08-25 01:20:00,26105.99,26108.85,26102.51,26102.52,12.400129999999995,26106.828141325954,416
2023-08-25 01:21:00,26102.51,26105.99,26102.14,26102.14,6.532129999999999,26104.096673106636,314
2023-08-25 01:22:00,26102.14,26108,26098.79,26107.99,8.33654,26101.14498356633,308
2023-08-25 01:23:00,26108,26124,26107.99,26124,8.81791,26117.17046995263,332
2023-08-25 01:24:00,26123.99,26124,26120,26120.01,10.2643,26122.79516623637,204
2023-08-25 01:25:00,26120,26120.01,26110,26110.01,10.93596,26114.419544374705,327
2023-08-25 01:26:00,26110.01,26114.74,26110,26110.01,11.78003,26112.116198558073,274
2023-08-25 01:27:00,26110.01,26110.01,26110,26110,8.589339999999998,26110.002816863696,143
2023-08-25 01:28:00,26110,26113.18,26110,26113.17,5.324779999999999,26111.42860762323,171
2023-08-25 01:29:00,26113.18,26121.79,26113.17,26121.79,7.1130700000000004,26116.775604190592,222
2023-08-25 01:30:00,26121.78,26121.79,26118,26118.01,7.596270000000003,26120.070129510914,252
2023-08-25 01:31:00,26118,26118.01,26114,26114,5.1132,26115.347477294068,251
2023-08-25 01:32:00,26114.01,26121.84,26114,26121.84,4.92814,26116.410121019286,242
2023-08-25 01:33:00,26121.83,26128,26121.83,26128,2.8679700000000006,26124.79641467658,203
2023-08-25 01:34:00,26128,26129.86,26127.99,26129.85,2.2258099999999996,26128.622510681507,191
2023-08-25 01:35:00,26129.85,26133.42,26129.85,26133.41,3.53625,26131.894981265465,157
2023-08-25 01:36:00,26133.41,26133.42,26124.73,26124.73,11.19458,26130.447230257854,291
2023-08-25 01:37:00,26124.73,26124.74,26107.11,26107.12,26.812099999999997,26115.84297876705,368
2023-08-25 01:38:00,26107.12,26107.12,26107.11,26107.12,5.953869999999999,26107.113919568284,130
2023-08-25 01:39:00,26107.12,26107.12,26105.07,26105.07,26.77203,26106.802346643122,246
2023-08-25 01:40:00,26105.08,26117.99,26105.07,26117.99,12.175220000000001,26110.03828488519,316
2023-08-25 01:41:00,26117.98,26117.99,26105.1,26105.1,14.905240000000001,26115.216699925655,288
2023-08-25 01:42:00,26105.1,26112,26105.1,26111.99,6.834030000000001,26106.99558114318,222
2023-08-25 01:43:00,26112,26117.99,26111.66,26111.66,11.920600000000002,26114.913514151973,278
2023-08-25 01:44:00,26111.66,26114,26111.66,26112.01,13.45173,26112.81727746542,208
2023-08-25 01:45:00,26112.01,26121.9,26112.01,26121.89,3.61336,26116.60009345872,277
2023-08-25 01:46:00,26121.89,26129.03,26121.89,26127.95,10.80567,26126.270500663082,294
2023-08-25 01:47:00,26127.95,26131.95,26127.95,26128.82,13.598559999999999,26130.51030281883,298
2023-08-25 01:48:00,26128.82,26131.85,26126.91,26128.47,9.19901,26130.052640044963,287
2023-08-25 01:49:00,26128.47,26128.48,26127.31,26127.32,2.33277,26128.252724100537,201
2023-08-25 01:50:00,26127.31,26127.32,26127.31,26127.31,4.01361,26127.31185488874,174
2023-08-25 01:51:00,26127.31,26130,26127.31,26130,8.483210000000001,26129.59601629572,242
2023-08-25 01:52:00,26130,26134,26129.99,26134,9.063119999999998,26132.307263304483,254
2023-08-25 01:53:00,26134,26134.62,26133.99,26134.62,12.03216,26134.552212528764,215
2023-08-25 01:54:00,26134.61,26137.95,26134.61,26137.95,9.783440000000002,26135.711762733754,267
2023-08-25 01:55:00,26137.94,26138.33,26137.94,26138.32,8.667359999999999,26138.03810314791,193
2023-08-25 01:56:00,26138.32,26139.59,26138.32,26139.59,4.56132,26139.30622867941,170
2023-08-25 01:57:00,26139.58,26139.59,26139.58,26139.59,1.7379000000000002,26139.58579365901,174
2023-08-25 01:58:00,26139.59,26141.73,26139.58,26141.73,7.840780000000001,26140.4814278809,293
2023-08-25 01:59:00,26141.72,26148.76,26141.72,26148.76,17.83964,26143.331560687326,277
2023-08-25 02:00:00,26148.76,26153.99,26148.75,26153.98,9.9471,26150.815168189714,349
2023-08-25 02:01:00,26153.99,26159.97,26153.98,26159.97,22.61742,26157.37769575398,309
2023-08-25 02:02:00,26159.96,26159.97,26159.96,26159.97,2.25611,26159.96624801096,149
2023-08-25 02:03:00,26159.96,26159.97,26159.96,26159.97,1.38229,26159.96380723293,133
2023-08-25 02:04:00,26159.96,26159.97,26159.96,26159.96,5.784210000000001,26159.9654800742,150
2023-08-25 02:05:00,26159.97,26159.97,26152.15,26152.16,10.60668,26157.2025525895,373
2023-08-25 02:06:00,26152.16,26152.16,26144.51,26144.52,7.88044,26147.5816904386,413
2023-08-25 02:07:00,26144.52,26144.52,26144.51,26144.52,4.01469,26144.514794118604,146
2023-08-25 02:08:00,26144.52,26144.52,26144.5,26144.51,2.81224,26144.512055585586,180
2023-08-25 02:09:00,26144.51,26147.12,26140.95,26147.12,12.349340000000002,26142.619163283223,284
2023-08-25 02:10:00,26147.12,26150,26147.11,26149.99,3.4293899999999997,26148.19355908777,195
2023-08-25 02:11:00,26149.99,26150,26149.99,26149.99,1.6181199999999998,26149.995026203247,127
2023-08-25 02:12:00,26150,26150.83,26149.99,26150.83,4.11338,26150.404125585283,142
2023-08-25 02:13:00,26150.83,26150.83,26150.82,26150.82,1.7910199999999998,26150.82870777546,96
2023-08-25 02:14:00,26150.82,26150.83,26143.64,26143.65,8.71102,26148.745825597925,274
2023-08-25 02:15:00,26143.64,26147.31,26142,26142.01,9.231919999999999,26145.53054345142,345
2023-08-25 02:16:00,26142.01,26142.01,26142,26142.01,1.1395100000000002,26142.00277162991,112
2023-08-25 02:17:00,26142.01,26142.01,26142,26142,2.58339,26142.00483554554,148
2023-08-25 02:18:00,26142,26142.01,26142,26142.01,5.077319999999999,26142.001022901848,168
2023-08-25 02:19:00,26142,26142.01,26142,26142,2.0552599999999996,26142.00478036842,145
2023-08-25 02:20:00,26142.01,26145.07,26142,26145.06,5.32157,26142.55195493059,196
2023-08-25 02:21:00,26145.06,26152,26145.06,26152,3.6919200000000005,26147.810729864133,182
2023-08-25 02:22:00,26152,26154,26151.99,26153.99,1.6960499999999998,26152.437000029484,126
2023-08-25 02:23:00,26154,26157.09,26152,26157.08,21.679889999999997,26153.142215163458,284
2023-08-25 02:24:00,26157.09,26159.97,26157.08,26159.96,2.1864799999999995,26159.341982089943,203
2023-08-25 02:25:00,26159.97,26159.97,26156.37,26159.18,22.06538,26157.12566339216,297
2023-08-25 02:26:00,26159.18,26165,26159.17,26164.99,3.6368999999999994,26162.86384737002,237
2023-08-25 02:27:00,26164.99,26170,26163.4,26170,12.486199999999997,26165.544981563653,339
2023-08-25 02:28:00,26170,26177.41,26169.99,26177.4,9.83432,26175.237691329956,347
2023-08-25 02:29:00,26177.41,26177.41,26177.4,26177.4,4.08169,26177.404530892843,194
2023-08-25 02:30:00,26177.4,26178.92,26172.01,26172.01,27.112699999999997,26176.685878687855,389
2023-08-25 02:31:00,26172.02,26178,26170,26172.24,15.260510000000002,26175.96253647486,293
2023-08-25 02:32:00,26172.25,26172.25,26168,26168,16.056050000000003,26168.091012341138,216
2023-08-25 02:33:00,26168.01,26168.01,26162.38,26162.38,11.53189,26166.55510050825,231
2023-08-25 02:34:00,26162.39,26167.99,26162.38,26167.99,3.2792599999999994,26163.765393289945,163
2023-08-25 02:35:00,26167.99,26167.99,26166.52,26166.53,3.5373699999999997,26166.73918168018,211
2023-08-25 02:36:00,26166.53,26166.53,26162.38,26162.39,5.025580000000001,26165.56161475889,240
2023-08-25 02:37:00,26162.39,26162.39,26156.8,26158,12.19474,26160.50906922985,323
2023-08-25 02:38:00,26158,26158.77,26156.8,26156.8,6.446999999999999,26158.31762081589,202
2023-08-25 02:39:00,26156.81,26156.81,26152.44,26152.44,8.293000000000001,26153.974545242974,271
2023-08-25 02:40:00,26152.44,26152.45,26152.44,26152.44,6.410229999999999,26152.444576762457,223
2023-08-25 02:41:00,26152.45,26152.45,26150,26150,7.00461,26152.134639159074,222
2023-08-25 02:42:00,26150,26151.4,26150,26151.4,6.9761700000000015,26150.52163384779,215
2023-08-25 02:43:00,26151.39,26162,26151.39,26162,4.91366,26155.759834909222,317
2023-08-25 02:44:00,26161.99,26162,26156,26156,9.141259999999999,26159.727010040202,315
2023-08-25 02:45:00,26156,26156.01,26150.01,26150.01,4.83504,26153.296727203906,249
2023-08-25 02:46:00,26150.01,26150.02,26148.02,26148.02,4.4632700000000005,26149.15028019815,304
2023-08-25 02:47:00,26148.02,26148.03,26143.26,26143.26,4.3599000000000006,26146.384738640798,216
2023-08-25 02:48:00,26143.26,26143.27,26134.56,26134.56,29.890769999999996,26136.701864736173,481
2023-08-25 02:49:00,26134.57,26134.57,26133.25,26133.25,15.385570000000003,26134.323704770122,192
2023-08-25 02:50:00,26133.26,26133.26,26133.25,26133.26,8.879330000000001,26133.252062452906,227
2023-08-25 02:51:00,26133.26,26133.26,26127.19,26127.99,9.082479999999999,26130.28761693943,275
2023-08-25 02:52:00,26128,26128,26127.32,26127.32,4.861940000000001,26127.910815847164,179
2023-08-25 02:53:00,26127.33,26127.33,26125,26125,5.55776,26126.18964440709,269
2023-08-25 02:54:00,26125.01,26125.01,26121.71,26121.71,6.88537,26123.687866679647,242
2023-08-25 02:55:00,26121.72,26121.72,26121.71,26121.71,4.477069999999999,26121.713382413058,176
2023-08-25 02:56:00,26121.72,26127.75,26121.71,26127.74,12.244420000000003,26123.69711044703,282
2023-08-25 02:57:00,26127.75,26132,26127.74,26132,6.43026,26129.585701993386,179
2023-08-25 02:58:00,26131.99,26135.79,26131.99,26133.07,11.781789999999999,26134.239320909644,219
2023-08-25 02:59:00,26133.08,26133.08,26130.95,26130.96,15.471779999999997,26132.299080131696,224
2023-08-25 03:00:00,26130.95,26130.96,26128,26128.01,5.041029999999999,26128.933342749402,204
2023-08-25 03:01:00,26128.01,26128.01,26128,26128,1.31059,26128.00559152748,132
2023-08-25 03:02:00,26128,26129.96,26128,26129.96,3.1253200000000003,26128.755835626434,151
2023-08-25 03:03:00,26129.96,26138.68,26129.95,26138.67,7.431650000000001,26133.11680718279,278
2023-08-25 03:04:00,26138.68,26139.45,26138.67,26139.44,3.3171899999999996,26139.44065425857,141
2023-08-25 03:05:00,26139.44,26141.82,26139.44,26139.45,10.920300000000001,26140.848270908307,240
2023-08-25 03:06:00,26139.44,26139.45,26139.44,26139.44,1.4957999999999998,26139.441548001072,105
2023-08-25 03:07:00,26139.45,26139.45,26136.08,26136.08,5.81612,26139.25548850436,206
2023-08-25 03:08:00,26136.08,26136.09,26130.94,26131.27,6.64381,26132.732753104017,178
2023-08-25 03:09:00,26131.26,26131.27,26128,26128.01,5.08226,26130.054085406886,270
2023-08-25 03:10:00,26128.01,26128.34,26128,26128.33,30.64181,26128.012323537674,237
2023-08-25 03:11:00,26128.34,26128.34,26123.43,26123.43,34.789780000000015,26127.559451209512,263
2023-08-25 03:12:00,26123.43,26123.91,26121.66,26123.91,28.13572,26122.26336530218,381
2023-08-25 03:13:00,26123.91,26126,26105,26106,38.01315000000001,26119.227486267242,489
2023-08-25 03:14:00,26105.99,26107.29,26105.99,26107.28,5.1837100000000005,26106.357243750128,197
2023-08-25 03:15:00,26107.28,26114,26107.11,26113.99,6.862200000000003,26108.531016102694,282
2023-08-25 03:16:00,26114,26124,26113.99,26123.99,3.9445799999999993,26119.204003442697,209
2023-08-25 03:17:00,26123.99,26125.34,26123.99,26124,8.342489999999998,26124.740672760778,168
2023-08-25 03:18:00,26124.01,26124.01,26120.14,26120.15,3.13358,26121.594082040352,190
2023-08-25 03:19:00,26120.14,26120.15,26120.14,26120.14,1.7176299999999998,26120.14680193057,118
2023-08-25 03:20:00,26120.15,26121.99,26120.14,26121.98,4.2416100000000005,26120.192085198778,257
2023-08-25 03:21:00,26121.99,26127.59,26121.98,26127.58,4.665229999999999,26125.716642695003,193
2023-08-25 03:22:00,26127.59,26127.59,26127.58,26127.59,3.7444499999999996,26127.58056403478,176
2023-08-25 03:23:00,26127.58,26127.59,26122,26122.01,6.449050000000001,26125.244526015456,236
2023-08-25 03:24:00,26122,26122.01,26110.15,26110.16,6.30457,26112.835570800224,313
2023-08-25 03:25:00,26110.15,26110.16,26098.57,26098.57,11.82203,26100.814985878063,427
2023-08-25 03:26:00,26098.57,26098.58,26073.04,26077.33,45.04102,26080.559220308507,1358
2023-08-25 03:27:00,26077.32,26077.33,26011.41,26048.01,282.09528,26038.474213333175,3339
2023-08-25 03:28:00,26048.01,26074.33,26048,26073.41,46.63371999999999,26067.035929321104,705
2023-08-25 03:29:00,26073.42,26076,26058,26058.01,33.30161,26070.151403547756,565
2023-08-25 03:30:00,26058,26077.89,26047,26077.89,22.411640000000002,26060.867864587326,605
2023-08-25 03:31:00,26077.88,26095.08,26070,26095.08,25.95165,26076.70394117908,532
2023-08-25 03:32:00,26095.07,26095.98,26090.01,26090.02,16.51114,26094.525824322245,307
2023-08-25 03:33:00,26090.02,26095.14,26084,26092,16.048730000000003,26089.21755132648,420
2023-08-25 03:34:00,26092.01,26092.01,26074.99,26086,20.727279999999993,26082.37871276406,592
2023-08-25 03:35:00,26086,26090,26085.99,26086,9.550730000000003,26088.230753481665,251
2023-08-25 03:36:00,26086.01,26093.25,26086,26088.01,10.50531,26091.094017920466,359
2023-08-25 03:37:00,26088.01,26090,26088,26089.99,2.877139999999999,26088.311662797092,227
2023-08-25 03:38:00,26090,26096.08,26089.99,26095.43,25.558350000000004,26091.404509539923,360
2023-08-25 03:39:00,26095.43,26096.08,26089.7,26093.99,13.27087,26094.435068454437,303
2023-08-25 03:40:00,26094,26100.86,26093.99,26100.85,7.57006,26098.186255379744,252
2023-08-25 03:41:00,26100.85,26100.86,26090.01,26090.01,9.80494,26097.94703938015,273
2023-08-25 03:42:00,26090.01,26091.41,26090.01,26090.06,6.894959999999999,26090.40647761554,200
2023-08-25 03:43:00,26090.06,26098.23,26088,26098.23,12.697850000000003,26090.86715872372,307
2023-08-25 03:44:00,26098.23,26103,26098.22,26102.99,6.57661,26101.723430810107,215
2023-08-25 03:45:00,26103,26103,26094.82,26094.83,21.62839,26099.18615997308,411
2023-08-25 03:46:00,26094.83,26094.83,26092,26092.01,2.86746,26093.985358400816,166
2023-08-25 03:47:00,26092,26100,26092,26098,18.2107,26095.669278446185,312
2023-08-25 03:48:00,26098,26098.01,26090.49,26090.49,3.8781400000000006,26096.15071085623,251
2023-08-25 03:49:00,26090.5,26090.8,26088.01,26090.8,18.656029999999998,26088.664025218663,244
2023-08-25 03:50:00,26090.79,26095.66,26090.79,26095.66,17.518579999999996,26093.456310642774,264
2023-08-25 03:51:00,26095.66,26095.66,26095.65,26095.66,1.4766799999999998,26095.65367371401,134
2023-08-25 03:52:00,26095.65,26095.66,26093.65,26093.66,4.669449999999999,26095.6129196158,162
2023-08-25 03:53:00,26093.66,26101.5,26093.65,26101.5,10.858909999999998,26096.655663487418,269
2023-08-25 03:54:00,26101.49,26104.36,26101.49,26104.35,6.9319500000000005,26103.256341548906,213
2023-08-25 03:55:00,26104.35,26104.36,26104,26104.01,5.08286,26104.129718445914,234
2023-08-25 03:56:00,26104.01,26104.01,26104,26104,1.6106999999999998,26104.002671571372,132
2023-08-25 03:57:00,26104.01,26104.36,26104,26104.36,1.56174,26104.246621588736,180
2023-08-25 03:58:00,26104.36,26104.36,26104.35,26104.36,2.17942,26104.355306182384,126
2023-08-25 03:59:00,26104.35,26106,26104.35,26106,2.3974599999999997,26105.25454072227,190
2023-08-25 04:00:00,26106,26110,26105.99,26106.01,21.97353,26108.442801975834,392
2023-08-25 04:01:00,26106.01,26106.02,26094,26094.01,12.272979999999999,26102.440134572043,283
2023-08-25 04:02:00,26094,26098.18,26094,26098.17,8.306339999999999,26096.204073707566,200
2023-08-25 04:03:00,26098.17,26098.18,26094.01,26094.01,4.288730000000001,26097.251167851544,195
2023-08-25 04:04:00,26094.01,26094.02,26094.01,26094.01,6.586009999999999,26094.015219412053,127
2023-08-25 04:05:00,26094.01,26094.02,26090,26090,3.9269400000000005,26092.59038696796,227
2023-08-25 04:06:00,26090,26090.8,26090,26090.8,8.96577,26090.107742781714,228
2023-08-25 04:07:00,26090.8,26091.99,26090.79,26091.84,4.241569999999999,26091.448317415492,191
2023-08-25 04:08:00,26091.84,26093.79,26091.83,26093.78,2.81258,26092.006690903017,227
2023-08-25 04:09:00,26093.78,26108.26,26093.78,26108.25,12.105469999999999,26101.597783060057,322
2023-08-25 04:10:00,26108.25,26111.11,26108.25,26111.1,5.29798,26109.846958576665,244
2023-08-25 04:11:00,26111.1,26111.11,26111.1,26111.1,1.7822999999999996,26111.103162374464,142
2023-08-25 04:12:00,26111.1,26111.11,26100.37,26100.38,13.280679999999998,26108.76956074538,356
2023-08-25 04:13:00,26100.37,26100.38,26091.06,26091.08,9.431029999999998,26096.901035061914,389
2023-08-25 04:14:00,26091.07,26091.08,26090.4,26090.4,3.1814,26090.472112151874,231
2023-08-25 04:15:00,26090.41,26090.41,26072,26072,8.08712,26081.40811353115,399
2023-08-25 04:16:00,26072.01,26073.39,26066.41,26066.53,24.58021,26070.052468721788,365
2023-08-25 04:17:00,26066.54,26067.31,26064.62,26065.54,14.466799999999996,26065.86445590594,390
2023-08-25 04:18:00,26065.55,26071.24,26065.54,26071.24,12.859090000000002,26067.61913088718,308
2023-08-25 04:19:00,26071.23,26071.24,26061.32,26063.99,8.713109999999999,26064.322407119842,351
2023-08-25 04:20:00,26063.99,26064,26054.35,26061.99,14.646260000000005,26059.29310956517,405
2023-08-25 04:21:00,26062,26069.48,26061.99,26069.47,8.417179999999998,26067.50129911681,210
2023-08-25 04:22:00,26069.47,26069.48,26069.47,26069.47,5.14529,26069.47645464104,201
2023-08-25 04:23:00,26069.48,26078.16,26069.47,26078.15,9.292830000000002,26071.846040194425,210
2023-08-25 04:24:00,26078.15,26078.16,26074.01,26075.06,11.93583,26076.89804205489,213
2023-08-25 04:25:00,26075.05,26078.1,26075.05,26078.09,4.341749999999999,26076.445086221,200
2023-08-25 04:26:00,26078.09,26078.1,26066.23,26066.24,8.43695,26074.372386668172,388
2023-08-25 04:27:00,26066.24,26066.24,26058.72,26060.96,8.68244,26061.05531372517,260
2023-08-25 04:28:00,26060.97,26060.97,26056.46,26056.46,6.80054,26058.555632787975,315
2023-08-25 04:29:00,26056.46,26056.47,26051.32,26051.33,15.846910000000001,26054.192005072277,404
2023-08-25 04:30:00,26051.33,26051.33,26034,26047.22,20.353999999999996,26043.041259845733,717
2023-08-25 04:31:00,26047.22,26053.67,26047.21,26053.67,15.187259999999995,26048.537516569813,281
2023-08-25 04:32:00,26053.66,26053.67,26053.66,26053.67,4.69273,26053.668844979362,182
2023-08-25 04:33:00,26053.66,26053.67,26045.04,26045.04,6.031469999999999,26052.829756842035,311
2023-08-25 04:34:00,26045.05,26045.05,26036.6,26036.6,8.608030000000001,26040.053501126273,378
2023-08-25 04:35:00,26036.61,26045.17,26036.6,26042.18,10.24841,26040.241788901887,339
2023-08-25 04:36:00,26042.19,26055.41,26042.18,26055.4,12.22904,26051.218829875448,234
2023-08-25 04:37:00,26055.41,26055.41,26048.31,26048.32,10.406879999999997,26054.451043386693,316
2023-08-25 04:38:00,26048.32,26048.32,26036.57,26036.57,15.70781,26038.922152018637,502
2023-08-25 04:39:00,26036.58,26039.66,26036.57,26037.04,4.748489999999999,26038.14402753297,293
2023-08-25 04:40:00,26037.04,26050,26037.04,26050,11.147829999999999,26044.291187675088,371
2023-08-25 04:41:00,26050,26054.84,26044.01,26044.01,16.33933,26051.178243599956,346
2023-08-25 04:42:00,26044.02,26056,26044.01,26055.99,7.753030000000001,26049.211217330518,254
2023-08-25 04:43:00,26056,26061.44,26055.99,26061.44,7.65283,26060.601662992638,233
2023-08-25 04:44:00,26061.44,26062.53,26057.35,26057.35,20.436629999999997,26060.658144023746,362
2023-08-25 04:45:00,26057.35,26058,26056.18,26056.18,6.497310000000001,26057.809130686393,283
